time,temperature,dwpt,humidity,precipitation,snow,wdir,windspeed,wpgt,pres,tsun,cloudcover,location
2024-10-31 02:00:00-04:00,21.7,12.3,55.0,0.0,,190.0,32.0,,1008.3,,3.0,Chicago
2024-10-31 03:00:00-04:00,21.1,13.3,61.0,0.0,,200.0,35.0,,1008.1,,3.0,Chicago
2024-10-31 04:00:00-04:00,21.0,13.7,63.0,0.0,,230.0,26.0,,1009.0,,3.0,Chicago
2024-10-31 05:00:00-04:00,18.9,14.0,73.0,0.0,,220.0,18.4,,1008.6,,3.0,Chicago
2024-10-31 06:00:00-04:00,17.8,14.5,81.0,0.0,,200.0,22.3,,1009.0,,3.0,Chicago
2024-10-31 07:00:00-04:00,17.2,14.5,84.0,0.0,,190.0,16.6,,1008.5,,3.0,Chicago
2024-10-31 08:00:00-04:00,18.0,14.7,81.0,2.9,,180.0,19.0,,1009.0,,9.0,Chicago
2024-10-31 09:00:00-04:00,18.3,14.0,76.0,5.7,,160.0,35.3,,1005.0,,9.0,Chicago
2024-10-31 10:00:00-04:00,18.9,13.3,70.0,1.4,,220.0,24.1,,1007.2,,9.0,Chicago
2024-10-31 11:00:00-04:00,19.4,13.3,68.0,0.1,,220.0,39.0,,1008.2,,7.0,Chicago
2024-10-31 12:00:00-04:00,18.3,14.0,76.0,0.6,,220.0,39.0,,1008.1,,8.0,Chicago
2024-10-31 13:00:00-04:00,17.2,13.3,78.0,0.5,,240.0,41.0,,1008.4,,8.0,Chicago
2024-10-31 14:00:00-04:00,18.0,10.9,63.0,0.2,,230.0,41.0,,1009.0,,7.0,Chicago
2024-10-31 15:00:00-04:00,16.7,8.4,58.0,0.0,,250.0,41.0,,1009.5,,3.0,Chicago
2024-10-31 16:00:00-04:00,15.0,6.8,58.0,0.0,,250.0,33.0,,1010.4,,3.0,Chicago
2024-10-31 17:00:00-04:00,12.8,4.5,57.0,0.0,,260.0,31.7,,1011.4,,2.0,Chicago
2024-10-31 18:00:00-04:00,10.6,2.9,59.0,0.0,,270.0,37.0,,1012.5,,1.0,Chicago
2024-10-31 19:00:00-04:00,10.0,2.1,58.0,0.0,,280.0,37.0,,1014.0,,1.0,Chicago
2024-10-31 20:00:00-04:00,10.0,1.6,56.0,0.0,,260.0,33.0,,1014.7,,1.0,Chicago
